"matchId","matchCreation","summonerId","championId","winner","firstBloodKill","firstTowerKill","firstTowerAssist","kills","assists","deaths","goldEarned","totalDamageDealt","magicDamageDealt","physicalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","minionsKilled","neutralMinionsKilled","totalTimeCrowdControlDealt","wardsPlaced","towerKills","largestMultiKill","largestKillingSpree","largestCriticalStrike","totalHeal"
456191262,1421848982319,4068758,42,1,0,0,0,9,8,2,14092,197033,77594,111179,21408,16029,229,16,149,3,3,2,4,1320,2546
456191262,1421848982319,1914225,80,1,0,0,0,11,8,7,12926,135639,11023,110759,20045,26736,51,47,239,4,1,2,4,667,1077
456191262,1421848982319,2630793,104,0,0,0,0,5,5,4,11806,146290,1601,144336,13645,19044,177,14,129,6,0,2,5,728,2164
456191262,1421848982319,2068668,1,0,0,0,0,4,7,3,10889,111325,102415,8910,19402,21082,171,11,123,8,0,1,3,0,2698
456191262,1421848982319,1351754,7,0,1,0,0,15,3,5,13710,133362,119781,12550,31190,20515,167,15,97,6,0,2,9,0,697
456191262,1421848982319,1625593,11,0,0,0,0,1,2,7,12013,212073,28885,177695,6304,27301,163,73,341,7,0,1,0,672,2644
456191262,1421848982319,921707,53,0,0,0,0,0,7,11,8546,34595,24921,9673,9558,29776,41,0,122,24,1,0,0,0,1639
456189753,1421851182284,9352312,150,0,0,0,0,7,5,8,9822,104278,10771,93004,12474,21735,162,2,597,3,0,1,2,456,815
456189753,1421851182284,2256499,412,0,0,0,0,3,9,7,7322,19814,13751,6062,5060,17260,24,0,112,17,0,1,0,0,2560
456189753,1421851182284,3602429,266,0,0,0,0,3,8,7,8064,88130,5955,77061,8772,25209,67,31,498,0,1,1,0,426,8725
456189753,1421851182284,12010733,84,0,0,0,0,5,5,5,8346,55858,19393,35792,8435,15146,111,0,289,3,0,2,4,0,291
456189753,1421851182284,624418,81,0,0,0,0,2,8,7,8090,60281,12796,47484,7680,14104,114,4,0,1,0,2,2,608,514
456189753,1421851182284,4379342,238,1,0,0,1,4,6,5,11019,136244,5211,129586,12549,14312,181,9,236,13,1,1,2,561,0
456189753,1421851182284,3402949,222,1,1,0,1,13,12,3,14513,164301,496,162183,23170,9771,161,8,219,5,3,3,8,968,1717
456189753,1421851182284,1849664,92,1,0,0,0,13,8,4,14192,144852,26,144146,19464,18276,200,8,207,4,2,2,5,0,626
456189753,1421851182284,1481322,33,1,0,0,0,4,15,7,10936,86066,45119,32615,10056,24598,10,59,516,7,0,1,0,0,3161
456189753,1421851182284,1680675,267,1,0,1,0,0,19,1,9231,19355,11281,8073,7889,5522,3,1,119,17,2,0,0,0,2692
456202879,1421852908413,9917765,421,0,0,0,0,2,6,6,6407,62196,8304,47190,5790,18898,12,37,350,5,0,1,0,0,2001
456202879,1421852908413,9671563,92,0,0,1,0,4,3,6,9346,113093,3967,108677,12536,16978,199,1,70,2,1,1,2,0,1148
456202879,1421852908413,1996081,99,0,0,0,0,6,7,6,7175,58719,46423,11112,20868,12123,60,6,194,7,0,1,2,0,221
456202879,1421852908413,488619,104,0,0,0,0,2,6,9,7813,69924,925,68999,11359,17327,118,0,61,5,1,2,2,504,1326
456202879,1421852908413,1998225,412,0,0,0,0,2,7,9,5796,16205,9823,6381,4470,19780,20,2,145,13,0,1,2,0,402
456202879,1421852908413,3064434,7,1,0,0,0,5,12,2,10457,88397,70418,17748,12723,12011,134,8,52,3,2,1,5,0,293
456202879,1421852908413,2888676,39,1,0,0,0,4,13,4,10305,72893,1103,66760,8868,17577,117,7,20,0,2,1,0,629,4442
456202879,1421852908413,403258,64,1,0,0,0,4,11,5,9531,88500,29463,50069,8672,23211,40,44,813,4,1,1,2,0,1407
456202879,1421852908413,1415526,51,1,1,0,0,17,12,1,14086,132905,13880,118404,28254,12763,153,15,158,5,4,2,9,1146,386
456202879,1421852908413,1190787,89,1,0,0,0,6,16,4,9860,34280,17200,12266,13186,20329,37,0,143,16,0,2,3,0,2887
456187650,1421849928462,3538171,103,0,0,0,0,2,2,6,4968,36729,19217,5959,6382,9918,70,2,9,6,0,1,0,0,576
456187650,1421849928462,1920222,92,0,0,0,0,2,0,3,6523,79104,0,78620,8722,9717,142,5,64,5,0,1,2,0,0
456187650,1421849928462,551219,67,0,0,0,0,1,1,5,5485,45962,0,40902,4698,10844,103,8,93,2,0,1,0,237,1043
456187650,1421849928462,481471,64,0,0,0,0,1,2,4,5848,62618,14605,39888,2531,13231,53,42,423,7,0,1,0,0,451
456187650,1421849928462,1734815,40,0,0,0,0,0,1,5,3700,5532,1426,4105,2920,9911,6,0,67,14,0,0,0,0,1266
456187650,1421849928462,3250471,412,1,0,0,0,1,15,1,6309,13816,8419,5397,4570,7270,16,1,63,7,1,1,0,0,606
456187650,1421849928462,12243898,429,1,1,0,0,14,4,0,11573,94576,2694,90929,15749,9481,180,3,503,3,1,3,14,0,1983
456187650,1421849928462,3252830,57,1,0,0,1,3,5,1,7444,73271,58306,14964,4682,9870,128,2,410,7,1,1,3,0,3166
456187650,1421849928462,4843029,61,1,0,0,0,4,11,0,9092,89207,73282,15924,11505,4531,159,11,770,3,1,1,4,0,675
456187650,1421849928462,1310783,80,1,0,0,0,1,10,4,6189,43791,6457,33385,4287,13647,2,31,157,6,0,1,0,911,749
456199712,1421852866086,9351788,64,0,0,0,0,4,4,10,6780,56191,14190,37571,9241,19345,29,29,292,6,0,1,2,0,608
456199712,1421852866086,3521354,103,0,0,0,0,3,6,7,6818,51555,25583,13144,20094,14975,91,0,18,2,0,2,2,0,1521
456199712,1421852866086,5174080,119,0,0,0,0,2,8,11,7622,52718,454,52263,10766,17316,116,4,47,5,0,1,2,643,324
456199712,1421852866086,3864356,13,0,0,0,0,4,4,6,7467,63740,43679,19761,11012,14716,110,0,34,4,0,1,2,0,280
456199712,1421852866086,3551686,89,0,0,0,0,2,4,7,5091,14661,7361,5168,4917,16336,19,0,43,5,0,1,0,0,1833
456199712,1421852866086,7405063,50,1,0,0,1,14,2,2,12647,99291,76673,21944,16673,16451,136,16,448,4,3,3,10,0,7650
456199712,1421852866086,4595472,51,1,1,0,0,15,13,3,13668,123617,7653,115453,25862,14095,130,13,133,4,3,2,12,1129,2128
456199712,1421852866086,460196,254,1,0,1,0,4,10,0,11056,131495,10118,111242,6418,15154,42,68,387,3,1,2,4,0,278
456199712,1421852866086,4584964,131,1,0,0,0,5,13,2,10234,82672,63539,18666,12988,11711,107,1,52,6,4,1,3,0,726
456199712,1421852866086,404325,412,1,0,0,0,3,20,8,9160,21006,15706,5299,9603,21446,25,0,169,20,0,1,2,0,2278
456211728,1421853568505,863550,201,0,0,0,0,1,11,5,7947,30834,10288,10387,7289,19586,48,0,426,29,0,1,0,0,3538
456211728,1421853568505,883547,104,0,0,0,0,4,7,4,11721,134805,9465,125339,19621,16471,225,7,25,4,0,1,2,678,1202
456211728,1421853568505,525316,59,0,0,0,0,5,6,6,11312,143359,12851,114713,9722,26488,60,79,619,14,1,1,3,0,2331
456211728,1421853568505,414817,105,0,0,0,0,4,3,8,9248,59333,38829,19667,11087,15799,141,2,117,7,0,1,2,0,194
456211728,1421853568505,475786,57,0,0,0,0,3,1,8,9737,122636,104297,18338,9929,26948,191,2,623,3,0,1,0,0,5115
456211728,1421853568505,529419,7,1,1,0,0,5,9,3,11038,86142,67829,17871,13037,11287,137,5,43,9,1,1,2,0,1449
456211728,1421853568505,648936,11,1,0,1,0,9,4,3,14334,211767,74,208039,23259,21824,255,6,15,11,3,2,5,940,749
456211728,1421853568505,3436625,67,1,0,0,0,10,8,3,14703,157650,0,143128,27956,16959,229,7,296,1,3,2,6,543,615
456211728,1421853568505,2162378,64,1,0,0,0,6,9,6,12230,131612,23583,98577,11637,26994,36,75,882,21,1,1,2,0,3798
456211728,1421853568505,8352864,412,1,0,0,0,1,15,2,9719,26268,15231,11036,7750,16096,23,1,103,19,2,1,0,0,1181
456198228,1421852163885,405207,61,1,0,0,0,17,13,1,17320,181038,153531,26325,36734,17350,218,12,1278,7,1,2,13,0,1462
456198228,1421852163885,9215711,80,1,0,0,0,10,9,3,14575,185087,7202,175792,21666,23223,201,10,192,8,3,2,6,1005,2227
456198228,1421852163885,4290305,201,1,0,0,1,0,25,2,11420,33682,13244,14192,10164,18861,44,0,1237,26,0,0,0,0,3482
456198228,1421852163885,662807,119,1,0,1,0,15,9,6,19054,215696,17420,197947,24720,23586,269,10,306,1,3,3,7,1272,3155
456198228,1421852163885,4480184,11,1,0,0,1,2,14,5,11513,121046,3483,107793,11198,18492,76,38,123,4,2,1,2,909,1470
456198228,1421852163885,1992183,267,0,0,0,0,1,12,7,9062,18929,10701,8228,7405,18842,10,1,143,17,0,1,0,0,9524
456198228,1421852163885,2592852,7,0,0,0,0,2,4,8,9655,96273,38240,56618,11938,22108,152,0,110,8,1,1,0,547,1243
456198228,1421852163885,4861562,67,0,1,0,0,8,4,11,12607,124320,2293,112245,21441,28499,191,1,76,5,1,2,4,594,1719
456198228,1421852163885,4972437,254,0,0,0,0,4,4,9,10612,152000,15379,125151,10919,30360,77,51,321,8,0,1,0,0,1172
456198228,1421852163885,3631997,115,0,0,0,0,2,7,9,9810,125615,108216,16440,25091,22186,140,14,348,10,0,1,0,0,682
456171596,1421845841336,5022102,89,0,0,0,0,2,7,7,5972,20665,8648,7837,5622,17691,27,1,89,11,0,1,2,0,2179
456171596,1421845841336,3893939,59,0,0,0,0,4,5,5,8201,84838,15500,61498,7843,17733,51,45,484,5,0,1,0,0,935
456171596,1421845841336,4133281,75,0,0,0,0,2,3,8,7480,93043,33184,59317,8015,24228,149,0,456,7,0,1,0,0,249
456171596,1421845841336,1879830,105,0,0,0,0,2,4,9,5738,28060,15305,12384,7558,17415,44,3,44,3,0,1,0,0,159
456171596,1421845841336,3071066,222,0,0,0,0,1,4,10,6209,45913,3179,42734,6712,16683,91,0,40,3,0,1,0,541,1165
456171596,1421845841336,2991441,61,1,1,0,0,11,12,0,11828,105453,83207,22246,19862,7357,128,9,894,5,3,2,11,0,498
456171596,1421845841336,1114242,64,1,0,0,0,11,10,3,11192,95861,21307,68671,14055,19044,38,44,750,14,0,2,7,0,375
456171596,1421845841336,5510637,412,1,0,0,0,1,21,0,8055,24530,15187,9343,8746,7564,5,0,101,8,1,1,0,0,854
456171596,1421845841336,3620651,82,1,0,1,0,5,6,4,10373,140949,118456,21631,17604,8168,158,11,204,7,4,1,2,0,1379
456171596,1421845841336,2876250,133,1,0,0,0,11,8,4,11029,79437,2958,76309,16954,13638,118,5,136,5,0,2,4,813,2114
456189891,1421851254174,6542361,122,0,0,0,0,3,1,6,5881,43733,2593,40141,5356,15422,84,0,54,5,0,1,2,461,0
456189891,1421851254174,3425316,51,0,0,0,0,1,4,5,6426,55958,1372,54045,10114,9629,122,3,122,3,0,1,0,395,139
456189891,1421851254174,9391368,89,0,0,0,0,0,5,6,4680,13803,7558,4391,2715,10157,24,0,52,13,0,0,0,0,717
456189891,1421851254174,3860781,103,0,0,0,0,2,1,6,5474,45080,23299,10453,8993,13550,80,3,14,3,0,1,0,0,416
456189891,1421851254174,9451501,32,0,0,0,0,5,3,3,7703,82901,63733,12445,7647,16658,26,48,169,5,0,2,4,0,228
456189891,1421851254174,4712141,99,1,0,0,0,10,6,3,10138,79506,61921,17191,15461,10104,132,4,155,4,1,1,7,0,441
456189891,1421851254174,3852279,24,1,0,0,0,1,5,3,8190,102170,29674,64636,3739,13947,18,69,631,5,0,1,0,0,825
456189891,1421851254174,532932,106,1,0,0,0,2,8,2,6854,23455,3549,13826,7246,14100,31,0,117,8,1,1,0,0,2746
456189891,1421851254174,7962111,104,1,1,0,0,6,2,2,9886,94418,3478,90940,7412,8606,177,0,25,3,3,2,4,593,309
456189891,1421851254174,3538380,127,1,0,1,0,7,4,2,10891,129124,116667,12340,18501,11193,207,1,329,5,1,2,3,0,227
456204612,1421853852357,2430203,21,1,0,0,0,17,6,4,12504,95882,25256,70625,19825,12667,116,2,202,6,1,3,6,546,2255
456204612,1421853852357,770387,5,1,0,0,0,5,6,2,9216,108083,8909,93872,13019,15675,69,30,427,8,1,1,3,0,4730
456204612,1421853852357,6443989,55,1,0,0,0,10,13,6,9784,74239,61826,11345,23922,14869,71,0,0,8,1,3,4,0,870
456204612,1421853852357,7192433,25,1,0,0,1,0,21,4,8330,28093,22553,5540,7054,10625,26,0,79,15,0,0,0,0,0
456204612,1421853852357,4739501,84,1,0,0,0,3,16,5,9174,52652,19444,33103,10281,12751,90,3,238,1,1,1,3,0,260
456204612,1421853852357,6616030,3,0,0,0,0,3,8,6,6898,59748,52638,6233,13715,18170,75,1,341,1,0,1,0,0,1579
456204612,1421853852357,6546161,11,0,0,0,0,8,6,9,8558,61007,3847,47681,10062,19760,68,6,41,8,0,3,3,213,2523
456204612,1421853852357,6562973,222,0,1,0,0,2,7,9,6634,43770,1377,42393,7563,13208,82,0,35,2,0,1,0,526,1301
456204612,1421853852357,1796268,48,0,0,0,0,5,7,6,7685,56249,1313,54355,11288,24872,91,0,660,5,2,1,3,0,5472
456204612,1421853852357,5893211,37,0,0,0,0,3,6,5,5613,7016,4045,2971,3688,9103,3,0,25,8,0,1,0,0,2901
456220225,1421853101323,1832278,51,1,0,0,0,8,13,1,9994,71644,2482,68953,14417,8791,121,3,84,1,2,2,8,902,719
456220225,1421853101323,3430819,7,1,0,0,0,9,7,2,8717,66471,52272,13809,11920,8300,100,8,48,9,0,3,8,0,530
456220225,1421853101323,4137636,5,1,1,1,0,7,3,3,8499,70166,2186,67222,11535,14738,127,4,241,6,2,2,4,0,3327
456220225,1421853101323,3437999,201,1,0,0,0,3,20,2,8777,28275,9434,12800,6949,12546,49,0,670,10,0,2,3,0,2109
456220225,1421853101323,3315325,254,1,0,0,0,9,6,1,8619,79406,4809,67696,8609,8323,22,45,383,3,0,2,6,420,340
456220225,1421853101323,7321550,105,0,0,0,0,2,1,10,4716,25073,15639,9059,5731,14705,52,0,65,4,0,1,0,0,432
456220225,1421853101323,1653923,13,0,0,0,0,1,2,4,5768,52720,42430,10290,5491,8825,94,10,32,6,0,1,0,0,53
456220225,1421853101323,656682,15,0,0,0,0,2,2,7,5419,49477,0,49477,6612,11633,81,0,0,2,0,1,2,327,121
456220225,1421853101323,507314,59,0,0,0,0,3,3,7,5335,36481,5788,27513,4649,16232,18,27,490,5,0,1,0,0,0
456220225,1421853101323,2637144,25,0,0,0,0,0,3,8,4334,16126,13661,2465,4319,11238,16,0,70,12,0,0,0,0,80
456170533,1421844905894,1174911,42,1,0,0,0,7,8,4,13277,155884,82342,68738,21089,15593,212,4,0,2,4,1,7,741,2608
456170533,1421844905894,5960265,53,1,1,0,0,4,16,7,9052,42973,25230,17742,13898,19894,19,5,209,19,0,1,2,0,886
456170533,1421844905894,3879359,27,1,0,1,0,4,18,3,13103,146220,135822,9238,17233,23598,201,1,145,9,3,1,3,0,2151
456170533,1421844905894,3920318,32,1,0,0,0,8,12,4,10693,90966,72441,12728,13954,21176,46,25,176,7,0,2,3,0,1652
456170533,1421844905894,3251380,91,1,0,0,0,19,5,2,15344,137011,0,135316,25503,14564,142,27,862,9,2,2,9,408,481
456170533,1421844905894,2939616,222,0,0,0,0,7,6,9,10592,102819,8185,94519,17363,18117,167,2,103,4,0,2,2,692,2465
456170533,1421844905894,1753221,45,0,0,0,0,9,2,4,10251,90712,82044,8632,16245,12784,145,6,52,8,0,3,5,0,145
456170533,1421844905894,483558,150,0,0,0,0,2,5,12,7782,75541,9101,66440,13475,27253,108,4,315,2,1,1,0,542,506
456170533,1421844905894,2163711,64,0,0,0,0,1,10,10,7750,62268,18101,38969,7931,30003,22,38,531,9,0,1,0,0,905
456170533,1421844905894,2353769,89,0,0,0,0,1,11,7,7140,21520,12365,6826,9499,23938,26,1,98,14,0,1,0,0,976
456211122,1421853219034,1061715,35,1,0,0,0,9,8,6,13616,154253,24370,121416,15977,22763,110,39,926,5,2,2,7,1139,943
456211122,1421853219034,3270469,78,1,0,1,0,9,11,6,13904,131078,49524,80784,24655,23373,145,15,243,5,3,2,4,569,936
456211122,1421853219034,2821570,201,1,0,0,0,2,15,8,10639,46900,15731,25409,8128,25990,65,1,714,7,1,1,2,0,5992
456211122,1421853219034,2204673,105,1,0,0,0,10,6,8,13482,119896,90394,28587,26607,20354,168,8,282,8,1,2,2,0,564
456211122,1421853219034,1410899,67,1,0,0,0,13,9,8,14826,140659,898,127852,31625,24521,149,23,149,5,2,3,4,758,569
456211122,1421853219034,2245419,59,0,1,0,0,6,19,9,11250,107809,14494,87599,19167,27787,41,49,378,0,0,1,3,0,1385
456211122,1421853219034,481394,238,0,0,0,0,15,5,6,14117,140601,6103,133859,23741,19905,184,6,151,5,1,2,4,722,740
456211122,1421853219034,3635546,81,0,0,0,0,5,16,9,11519,110516,32306,78210,17532,21300,171,2,0,1,1,1,3,592,1766
456211122,1421853219034,2522229,68,0,0,0,0,5,11,9,10525,85350,67996,16993,18387,24209,156,0,584,2,0,1,3,0,0
456211122,1421853219034,524072,412,0,0,0,0,4,14,10,9002,24347,16607,7740,10483,31241,35,0,83,15,0,1,0,0,1264
456200101,1421851380639,970911,98,1,0,1,0,1,9,1,8477,53096,26888,26207,5631,10774,137,0,41,5,2,1,0,0,1049
456200101,1421851380639,4122221,91,1,0,0,0,5,5,3,7550,47659,0,47575,7468,10873,63,1,392,3,2,1,2,357,132
456200101,1421851380639,4838326,222,1,1,0,0,18,3,3,13041,124797,1237,122230,30685,13669,139,6,289,5,1,3,10,654,1967
456200101,1421851380639,1702561,12,1,0,0,0,2,17,4,7722,15333,9536,4714,6643,16197,9,0,84,7,0,1,0,0,8820
456200101,1421851380639,1609605,5,1,0,0,0,1,5,3,7579,78334,13555,57661,4493,18884,17,49,412,0,3,1,0,0,4517
456200101,1421851380639,3524529,92,0,0,0,0,0,0,3,4401,26336,0,26166,3034,9574,73,2,35,2,0,0,0,0,0
456200101,1421851380639,2171623,40,0,0,0,0,1,7,10,5224,9730,6665,2424,3983,14070,7,0,102,10,0,1,0,0,1988
456200101,1421851380639,1512806,15,0,0,0,0,4,2,5,7557,71730,0,71730,12191,13321,142,1,0,3,0,1,2,396,1294
456200101,1421851380639,2152458,18,0,0,0,0,5,2,7,5783,33785,23680,10105,8999,12563,58,0,55,2,0,1,4,0,1028
456200101,1421851380639,4911112,59,0,0,0,0,4,3,2,6634,60128,15343,37887,6164,20441,6,48,590,5,0,1,2,0,946
456162127,1421843858296,2592962,236,1,0,0,0,16,10,9,19020,248168,4249,243182,32127,37669,265,29,167,0,2,2,4,1222,2070
456162127,1421843858296,3797856,98,1,0,0,0,4,28,3,15302,114760,65864,48895,18916,37691,175,7,56,10,1,1,4,0,5442
456162127,1421843858296,1826900,89,1,1,0,0,4,18,11,10510,26273,11608,9969,8957,40870,27,1,61,16,0,1,2,0,6528
456162127,1421843858296,7622056,77,1,0,0,0,7,17,3,14751,134512,73098,52239,10690,30700,88,38,566,24,0,1,5,0,294
456162127,1421843858296,4965364,25,1,0,0,0,11,18,4,14674,114471,88077,25532,35122,27942,137,8,202,16,2,1,7,0,1229
456162127,1421843858296,9547228,23,0,0,1,0,6,5,9,11229,126892,17980,107630,20812,32056,152,4,72,8,1,2,2,739,6239
456162127,1421843858296,3670005,59,0,0,0,1,5,12,8,11080,104899,28626,65992,21287,36025,31,41,752,15,0,1,3,0,3375
456162127,1421843858296,3413178,45,0,0,0,0,8,8,12,13026,122911,100836,21260,26286,24960,168,7,117,14,1,1,2,0,1273
456162127,1421843858296,9801151,143,0,0,0,0,3,19,8,12766,95272,80354,11053,38004,20906,63,0,230,21,0,1,0,0,100
456162127,1421843858296,1751689,104,0,0,0,0,8,10,5,15097,247392,32233,212287,29670,22795,212,29,380,12,1,2,4,1025,4628
456215095,1421855621180,1410495,86,1,1,0,0,14,13,5,14958,129196,6078,120569,34652,41277,166,1,182,11,1,2,5,0,1130
456215095,1421855621180,487356,57,1,0,0,0,7,25,4,13901,136960,92802,32762,24869,42705,48,49,1090,0,0,1,3,0,10246
456215095,1421855621180,891223,40,1,0,0,0,1,31,10,12145,17063,8346,8716,4925,24500,7,0,140,17,1,1,0,0,9212
456215095,1421855621180,5083419,67,1,0,0,0,18,11,10,16416,162171,7893,138819,43155,28890,148,13,515,3,4,4,4,1109,1702
456215095,1421855621180,4443291,25,1,0,0,0,18,11,7,15809,142062,118046,22468,35380,21397,163,8,174,4,1,2,5,0,0
456215095,1421855621180,3097771,412,0,0,0,0,1,21,11,10747,26312,21472,4705,10999,31957,17,1,278,12,0,1,0,0,1145
456215095,1421855621180,934347,91,0,0,1,0,14,11,14,15238,159236,0,158051,38161,39457,184,1,723,13,2,3,3,0,3363
456215095,1421855621180,2223917,68,0,0,0,0,5,9,12,10013,91923,76635,13980,29169,31792,123,0,617,5,0,1,0,0,635
456215095,1421855621180,872267,107,0,0,0,0,8,16,13,13428,131650,18529,104912,17385,39612,38,74,871,2,0,2,3,0,4244
456215095,1421855621180,4541555,29,0,0,0,0,8,14,8,13313,134541,152,125477,26630,28395,165,16,387,2,0,2,2,684,2155
456186890,1421849500574,923844,222,1,0,1,0,15,9,4,17266,232688,1448,231190,30615,18461,228,20,161,8,3,3,7,973,2677
456186890,1421849500574,3417299,23,1,0,0,0,11,10,9,14107,163037,23502,139215,15916,28326,138,19,191,3,3,2,3,992,6807
456186890,1421849500574,3628729,11,1,0,0,0,7,10,15,14825,191336,15254,160724,16431,42282,77,77,399,8,2,2,4,885,3917
456186890,1421849500574,9467627,99,1,0,0,1,4,21,7,12399,76106,58986,17119,19666,16039,39,4,189,25,0,2,3,0,735
456186890,1421849500574,2016589,13,1,0,0,0,7,15,7,11819,70590,45360,24346,21093,27786,67,3,138,9,0,1,3,0,240
456186890,1421849500574,3901520,126,0,1,0,0,22,7,13,15920,157290,14405,142180,47429,30863,139,2,230,6,1,2,5,1015,0
456186890,1421849500574,543445,84,0,0,0,0,6,7,9,10715,97207,40581,56163,12180,29554,108,4,615,12,1,2,3,0,469
456186890,1421849500574,3312801,201,0,0,0,0,0,16,9,9214,22440,10892,9978,9171,22044,15,1,1351,18,1,0,0,0,1355
456186890,1421849500574,5896619,18,0,0,0,0,4,5,6,11013,126255,45825,80429,11389,17205,175,3,27,9,1,1,0,663,1497
456186890,1421849500574,4156211,254,0,0,0,0,10,8,7,13562,165816,11602,149156,19726,32580,76,71,921,8,1,3,3,0,660
456170770,1421845105756,3350058,7,0,0,0,0,12,7,8,12540,122278,97391,24148,23695,25487,142,1,88,8,0,1,3,0,4194
456170770,1421845105756,665256,122,0,0,0,0,7,8,12,11555,136533,8532,125138,22415,33156,182,0,258,6,0,2,3,0,908
456170770,1421845105756,9404078,67,0,0,0,0,6,8,10,12766,151249,12871,123463,19075,25468,220,13,327,6,0,2,3,620,690
456170770,1421845105756,3334442,80,0,0,0,0,7,12,10,11862,128923,25064,94666,21292,28789,61,43,545,7,0,1,2,742,1197
456170770,1421845105756,5837872,201,0,0,0,0,2,15,9,8794,40249,27395,11050,13152,34004,30,0,1137,12,0,1,0,0,4238
456170770,1421845105756,5440782,84,1,0,0,0,11,17,8,16136,154282,67596,86686,28140,31086,206,3,441,6,3,3,5,0,1161
456170770,1421845105756,1294625,254,1,0,0,0,11,19,5,16583,194620,33508,146558,17641,31444,63,71,524,15,1,1,4,609,3651
456170770,1421845105756,3864724,53,1,0,0,0,0,22,8,10879,38044,27781,10263,13380,29500,16,0,188,18,1,0,0,0,2806
456170770,1421845105756,3074768,51,1,0,0,0,11,9,8,14525,145423,5908,137548,24984,20637,168,9,200,4,2,2,3,1434,857
456170770,1421845105756,5828771,90,1,1,1,0,16,12,6,18229,234226,162563,68972,41844,26096,197,52,159,8,1,3,4,0,2503
456205313,1421854147940,4622342,1,0,0,0,0,1,0,7,3573,20876,12350,7826,8527,9081,28,0,20,1,0,1,0,0,81
456205313,1421854147940,6373031,96,0,0,0,0,2,0,5,5520,60302,21252,35699,10058,8956,92,0,571,6,1,1,0,218,216
456205313,1421854147940,1972089,59,0,0,0,0,0,0,8,3751,31875,5948,21718,3781,16218,1,25,342,2,0,0,0,0,186
456205313,1421854147940,942660,126,0,0,0,0,2,0,3,4179,36594,3802,32152,9439,9331,46,0,48,2,0,1,2,0,161
456205313,1421854147940,5072420,16,0,0,0,0,0,1,5,3299,4244,3245,998,2234,5618,4,0,53,3,0,0,0,110,3600
456205313,1421854147940,4453248,55,1,1,0,0,12,5,1,8037,56669,49280,7182,13542,10141,90,0,0,6,0,2,6,0,386
456205313,1421854147940,5690176,32,1,0,0,0,3,2,2,5891,43872,28374,10787,4758,8684,85,0,113,5,1,1,2,0,0
456205313,1421854147940,3651082,67,1,0,1,0,10,6,1,8452,61274,794,57129,10835,10199,115,0,10,4,2,2,9,413,207
456205313,1421854147940,5191193,89,1,0,0,1,1,11,0,5458,17732,5083,9933,3804,9127,31,0,41,9,0,1,0,0,1383
456205313,1421854147940,6750765,11,1,0,0,0,2,3,1,5134,43636,3642,33839,4388,10845,4,30,68,2,0,1,2,417,2313
456217617,1421856997171,1944814,59,1,0,1,0,5,16,3,12817,112795,19699,92439,16596,17825,143,5,130,9,3,1,5,0,2397
456217617,1421856997171,1158952,106,1,0,0,0,5,13,5,10884,51398,22164,29066,13544,26528,38,1,529,22,2,1,3,0,2749
456217617,1421856997171,10348266,24,1,0,0,0,6,5,3,11554,129514,13167,102111,10505,18595,32,60,302,7,2,1,2,0,1423
456217617,1421856997171,8270914,84,1,0,0,0,12,9,5,13564,140703,63242,76116,27384,26703,161,3,360,8,0,1,6,0,689
456217617,1421856997171,6322023,236,1,0,0,0,5,7,5,11248,106187,3371,102816,14673,16956,158,0,1,10,1,1,3,732,1811
456217617,1421856997171,9063875,80,0,0,0,0,3,1,8,8927,98390,17219,73478,7181,26299,59,28,385,6,1,1,2,659,226
456217617,1421856997171,9967018,222,0,0,0,0,2,5,7,9853,105338,7422,97915,15356,14005,149,9,66,4,0,1,0,603,0
456217617,1421856997171,4975977,53,0,0,0,0,1,11,6,9101,39897,32362,7535,11549,17042,27,5,212,9,0,1,0,0,502
456217617,1421856997171,6844316,91,0,1,0,0,8,4,7,12146,134982,0,134067,20940,20410,158,2,460,12,0,1,3,0,738
456217617,1421856997171,817351,58,0,0,0,0,7,6,5,12699,176824,28990,146050,28335,31618,211,6,37,9,2,1,2,0,5036
456161238,1421843285765,3852170,37,0,0,0,1,2,6,9,7010,14389,9284,5105,7333,16958,12,0,25,15,0,1,0,0,5579
456161238,1421843285765,610250,24,0,0,0,0,3,8,15,8706,77281,19269,50868,11872,30006,40,36,356,4,0,1,0,0,622
456161238,1421843285765,4737052,412,0,0,0,0,7,5,9,10336,69394,33080,35584,14758,23886,127,2,96,6,1,1,3,262,681
456161238,1421843285765,4607364,222,0,0,1,0,2,6,11,8712,91542,3128,88413,15772,22683,128,4,66,10,2,1,0,514,1578
456161238,1421843285765,2584655,84,0,0,0,0,6,3,11,8320,53405,19667,33275,8220,24124,79,5,223,6,0,1,2,0,0
456161238,1421843285765,2079979,32,1,0,0,0,8,22,2,13884,124530,83445,16277,14956,29898,36,56,888,5,2,1,4,0,3336
456161238,1421843285765,7942101,238,1,0,0,0,10,18,9,13811,111336,5028,105182,24719,21551,120,9,154,8,1,2,3,928,538
456161238,1421843285765,7972279,81,1,0,0,0,14,14,3,13692,96398,13239,83101,17077,14444,122,2,6,5,2,2,8,598,2347
456161238,1421843285765,5271253,80,1,1,0,0,19,7,3,14423,117702,9884,106931,32684,15112,113,0,110,8,4,2,12,772,649
456161238,1421843285765,6363531,53,1,0,0,0,4,24,3,10650,27398,15596,9963,10097,16225,22,0,224,10,0,1,2,0,2340
456176408,1421849970700,8720736,80,1,0,0,0,6,10,5,11250,112388,7030,97975,15117,23720,39,39,204,6,1,3,4,1108,923
