"matchId","summonerId","Win","FirstBlood","FirstTower","FirstTowerAssist","Kills","Assists","Deaths","GoldEarned","TotalDamageDealt","MagicDamageDealt","PhysicalDamageDealt","TotalDamageDealtToChampions","TotalDamageTaken","MinionsKilled","NeutralMinionsKilled","CrowdControl","WardsPlaced","TowerKills","LargestMultiKill","LargestKillingSpree","LargestCritStrike","TotalHealAmount"
456187462,4346390,0,1,0,0,12,10,13,14471,104858,7096,94444,23092,47561,138,8,282,8,0,2,2,455,8064
456187462,1994997,0,0,0,0,16,10,4,20404,344667,33718,309742,36629,26009,318,26,358,13,2,5,10,980,1168
456187462,4100682,0,0,0,0,9,16,14,15474,173676,8487,162459,30243,38012,193,13,424,16,0,1,2,656,4214
456187462,492067,0,0,0,0,0,22,4,10629,27440,22175,5265,11091,33420,10,0,940,4,1,0,0,0,577
456187462,3693158,0,0,0,0,5,15,11,12266,95105,58080,27147,15634,31919,51,34,1135,19,0,1,0,0,2044
456187924,2984215,0,0,0,0,3,3,7,9136,61147,44541,16159,7404,15810,85,7,57,10,0,1,0,0,2920
456187924,1684032,0,0,0,0,8,3,7,13586,181339,103524,26981,19553,23356,219,15,17,4,1,3,3,0,4436
456187924,1877047,0,1,0,0,3,11,6,11854,113808,15897,88575,11212,32235,58,56,816,6,0,1,0,76,4727
456187924,1872801,0,0,0,0,7,6,7,12608,147011,645,145472,16219,16229,188,16,260,2,3,2,4,697,2031
456187924,450631,0,0,0,0,4,11,8,9868,28404,17984,9477,9969,31494,35,0,89,32,0,2,2,0,3112
456187924,3268098,1,0,0,0,4,13,4,13845,173987,136259,22908,11323,26241,30,97,532,6,0,1,2,0,2499
456187924,1370299,1,0,1,0,12,10,6,14686,172306,76577,94797,25388,26869,177,6,388,10,4,2,6,0,1009
456187924,3181790,1,0,0,0,2,9,6,11224,101521,68,89218,9218,17752,145,11,138,1,1,2,2,463,1307
456187924,8050140,1,0,0,0,11,10,4,15600,221102,202322,17030,26534,31586,231,16,566,11,0,3,7,0,14509
456187924,778605,1,0,0,0,6,9,5,11766,110130,101332,8488,18614,23044,80,12,362,8,0,2,3,0,11766
456186447,3225752,0,0,0,0,2,5,8,5375,20464,308,19589,4856,12385,36,0,1470,2,0,1,0,0,0
456186447,7021157,0,0,0,0,7,4,13,7408,58214,49828,8156,18452,21863,63,0,4133,1,0,1,2,0,995
456186447,5990990,0,0,0,0,6,5,4,9023,96991,3252,93424,12841,18949,125,10,1787,7,0,1,3,928,231
456186447,5806893,0,0,0,0,3,12,12,7303,18895,10505,6198,7495,35878,19,0,3294,5,0,1,0,0,2700
456186447,10082313,0,0,0,0,6,11,13,8385,46174,17012,22753,12979,39302,39,19,3597,1,0,1,0,206,10679
456186447,5133185,1,0,0,0,18,10,5,15224,155890,136266,19295,48522,14230,164,0,144,1,0,2,9,0,1132
456186447,470511,1,0,0,0,15,9,4,14398,120889,19856,99430,31758,18395,108,17,397,6,1,3,7,856,1668
456186447,5100567,1,1,1,0,8,2,4,12409,146844,19532,126478,9232,13833,184,17,888,5,3,2,4,667,6705
456186447,8131669,1,0,0,0,6,12,6,9623,44828,16132,24836,10913,17369,18,15,222,3,4,1,3,0,637
456186447,5559265,1,0,0,0,3,18,5,8927,34349,22604,11744,12502,18393,22,1,157,8,1,1,0,0,3449
456157857,2258134,1,0,0,0,23,6,3,13370,107812,49060,57407,28615,16425,75,14,438,7,3,2,15,0,0
456157857,3103974,1,0,0,0,3,8,0,8331,65914,44947,18938,6464,7283,62,7,386,3,0,1,3,0,2943
456157857,4187049,1,1,0,1,6,16,4,11129,72039,33576,38462,16845,23636,93,0,565,6,0,1,3,0,4756
456157857,6564670,1,0,1,0,3,5,6,8004,67843,3961,56769,10324,18201,27,32,346,4,2,2,2,0,346
456157857,1320968,1,0,0,0,10,14,1,12461,93294,17656,75637,18342,8232,130,1,111,2,4,3,10,441,437
456157857,8500279,0,0,0,0,1,3,9,4931,28582,3174,24686,6046,16245,34,2,56,4,0,1,0,195,87
456157857,9812987,0,0,0,0,3,2,9,6456,40079,223,35579,7205,17808,73,0,18,3,0,1,2,294,64
456157857,6587384,0,0,0,0,3,2,9,5686,21679,11740,9380,6061,15713,41,1,17,4,0,1,2,0,273
456157857,2020207,0,0,0,0,4,4,10,6818,51785,6273,41396,10214,26375,40,16,347,6,1,1,0,385,4943
456157857,2600618,0,0,0,0,2,5,8,5850,40560,24533,16027,11153,18501,24,0,248,6,0,1,0,0,2665
456176475,9222569,1,0,0,0,3,5,1,6635,70945,21402,42865,4795,11696,18,36,329,5,1,1,3,0,352
456176475,6745216,1,1,0,0,8,3,1,7087,38443,23574,14060,10452,7057,62,3,89,3,0,2,6,0,105
456176475,4107553,1,0,0,0,4,3,1,7225,72490,7823,64245,8889,12159,126,0,85,2,0,1,4,0,4546
456176475,3676901,1,0,0,0,2,9,1,5862,20074,7513,10364,5618,9859,32,0,50,7,1,2,2,0,1351
456176475,5092487,1,0,0,0,8,2,3,8184,64803,973,63829,14634,7144,125,0,0,4,0,3,6,497,485
456176475,933175,0,0,0,0,2,1,5,4193,11570,8911,1948,2182,12635,20,0,125,5,0,1,0,0,4973
456176475,2180942,0,0,0,0,1,0,4,4995,53710,13061,40649,4312,9773,87,10,142,5,0,1,0,270,400
456176475,3528559,0,0,0,0,1,0,4,4783,56297,491,55236,7294,14415,94,0,18,6,0,1,0,0,2020
456176475,3876048,0,0,0,0,2,2,5,5075,47319,10283,31493,4393,13331,9,41,489,4,0,1,0,0,790
456176475,2077946,0,0,0,0,1,2,7,4481,22466,14702,7344,5190,10277,57,0,25,2,0,1,0,0,0
456161049,418537,1,0,0,0,13,11,7,15039,131909,349,130236,24450,27183,165,15,391,7,0,3,7,679,2677
456161049,493881,1,0,0,0,13,13,6,17374,199558,184084,14295,30887,23171,266,1,27,14,2,2,5,0,2174
456161049,529312,1,0,0,0,14,16,7,17945,260815,87036,172001,40048,27888,217,17,352,6,4,4,6,983,3570
456161049,589950,1,0,0,0,8,23,8,16102,167253,35827,121296,17454,39769,84,71,520,7,1,1,4,0,5774
456161049,5439408,1,0,0,0,5,23,6,12866,26908,12620,9360,9605,27382,33,0,1221,41,1,1,2,0,3237
456161049,589667,0,0,0,0,6,16,7,13674,114789,100549,14052,27757,18664,191,3,171,7,0,1,2,0,41
456161049,418954,0,0,0,0,2,20,10,9597,27667,22319,5348,9597,32251,42,0,984,32,0,1,0,0,3969
456161049,1762987,0,0,0,0,13,6,10,15354,174812,0,172711,26472,31050,185,25,492,7,2,2,4,0,1958
456161049,446261,0,1,0,0,5,11,14,13017,174797,13495,161301,21647,30871,195,18,62,2,1,1,3,644,2345
456161049,4002026,0,0,0,0,8,7,12,11553,137209,124611,6472,23746,36848,32,65,410,0,0,2,2,0,16018
456187277,4475077,0,0,0,0,4,1,6,7634,47938,0,47938,9565,13106,119,0,58,3,0,1,0,685,1490
456187277,1113781,0,0,0,0,4,3,4,5242,19755,14009,5746,5992,12865,15,0,117,11,0,1,2,0,1288
456187277,1626811,0,0,0,0,1,4,5,5043,38344,24699,8350,3548,13741,13,25,222,5,0,1,0,0,1375
456187277,9541402,0,0,0,0,2,1,7,5464,43443,39066,4014,6056,7404,64,2,68,0,1,1,0,0,177
456187277,6555924,0,0,0,0,1,2,0,4920,26258,7846,18411,3592,4020,71,0,23,3,0,1,0,0,154
456187277,1849106,1,0,1,0,3,2,1,8385,86945,11564,75381,4843,8561,159,1,695,8,3,1,3,0,381
456187277,6842787,1,0,0,0,9,1,5,9355,78438,47211,30232,10957,10368,138,6,3280,7,0,1,2,0,288
456187277,4001185,1,0,0,0,1,8,1,6084,11441,4306,3663,4129,7661,18,0,367,7,1,1,0,0,1522
456187277,2381635,1,0,0,0,3,2,3,6796,71330,22890,42267,4428,22874,13,45,1023,1,0,1,3,0,10711
456187277,3983581,1,1,0,0,6,5,2,9233,85469,13692,71776,16935,9522,152,1,0,2,0,2,4,575,1348
456175766,5660273,1,0,0,0,0,11,0,6130,7216,3564,3651,2026,859,4,0,44,2,0,0,0,0,513
456175766,412119,1,0,0,0,1,2,1,6654,56055,236,55471,3240,5858,95,7,67,5,1,1,0,0,295
456175766,1161512,1,0,0,1,12,4,1,12186,107478,7819,99658,22899,8879,144,2,15,3,2,2,8,777,340
456175766,4892713,1,1,0,0,4,2,1,7909,70558,5352,60261,5144,11624,39,38,400,6,4,1,4,0,3283
456175766,470863,1,0,0,0,2,5,1,7807,63197,46449,16538,6433,5481,121,0,847,4,0,1,2,0,361
456175766,644934,0,0,0,0,2,0,4,4998,35563,10012,22562,2838,14236,34,17,190,3,0,1,0,0,184
456175766,1637340,0,0,0,0,1,2,7,5083,29051,22620,5951,5638,10051,68,0,28,3,0,1,0,0,193
456175766,944336,0,0,0,0,1,0,1,5926,59786,566,55214,4222,10851,136,2,25,2,0,1,0,0,2676
456175766,4364563,0,0,0,0,0,0,4,4792,39625,873,38751,2823,8672,97,1,47,2,0,0,0,0,390
456175766,2476722,0,0,0,0,0,0,4,3273,6673,3540,3133,1693,7109,6,0,59,2,0,0,0,0,2596
456189502,1955159,1,0,1,0,14,14,10,22612,367668,36567,327383,44378,68532,193,81,623,17,3,1,3,1125,9314
456189502,475476,1,0,0,1,9,13,11,18957,287950,169593,36919,54706,39029,218,8,248,12,0,2,3,0,7779
456189502,9620725,1,0,0,1,2,17,15,14779,45885,29282,16602,8748,37496,28,0,1181,30,0,1,0,0,12355
456189502,3040716,1,0,0,0,3,26,13,17357,173405,28173,128984,28418,50135,43,78,1630,13,1,1,0,0,5747
456189502,4189051,1,0,0,1,20,11,14,25996,454505,5233,447042,68797,43507,331,37,524,9,4,2,7,1999,2170
456189502,1525084,0,1,0,0,26,6,11,23427,316375,30157,284912,48393,36390,263,9,122,8,2,2,11,943,2467
456189502,7892542,0,0,0,0,19,9,10,21059,257217,57584,191385,43015,59137,274,7,292,14,3,2,6,0,2308
456189502,3071773,0,0,0,0,7,20,11,18773,254382,239652,14617,54921,32603,224,15,469,16,0,1,2,0,7421
456189502,5430141,0,0,0,0,6,31,8,16838,120093,93509,26584,25695,50537,82,0,2657,31,0,1,2,0,8973
456189502,679254,0,0,0,0,5,27,8,16867,183085,53579,107719,23452,72769,44,47,1402,57,1,1,3,0,11315
456188691,5072544,0,1,0,0,13,12,8,14023,153586,143712,8904,49919,23495,162,0,0,10,0,3,4,0,1273
456188691,4171594,0,0,0,0,2,20,8,10348,49167,39036,9690,14662,15319,34,0,330,17,1,1,2,0,3352
456188691,1948555,0,0,0,0,13,9,9,15177,175072,21465,146398,28272,34441,183,23,442,8,2,2,5,500,2128
456188691,1646158,0,0,0,0,2,15,10,10012,85585,12439,65692,7790,30566,38,45,356,7,0,1,0,0,1985
456188691,802410,0,0,0,0,9,9,8,13110,160509,19505,139232,21280,20055,168,13,150,9,1,2,5,635,260
456188691,3795464,1,0,0,0,7,13,8,12336,112745,6042,106151,15056,25033,139,0,170,10,1,2,3,692,2268
456188691,3602108,1,0,0,1,1,25,11,10604,46835,22854,14821,12689,32720,49,0,83,13,3,1,0,0,7568
456188691,3789862,1,0,0,0,9,18,5,12839,106553,10961,94120,23000,23003,116,3,141,10,1,2,3,0,1097
456188691,6461855,1,0,1,0,16,15,10,16888,200877,57358,142027,34585,30241,198,17,655,3,2,3,3,924,1103
456188691,1936816,1,0,0,0,10,27,5,14803,81570,58822,17257,18586,37173,46,34,200,2,0,2,4,0,6217
456168269,1870128,1,0,1,0,6,8,1,11008,101882,2774,97724,19171,24713,128,2,576,11,2,1,6,0,611
456168269,1865302,1,0,0,1,5,5,3,14404,253985,22078,218736,8898,30036,94,111,464,1,4,1,2,0,2634
456168269,4696391,1,0,0,0,13,9,0,15530,171877,76406,95081,25866,26478,201,7,254,7,2,2,13,0,890
456168269,7472736,1,1,0,0,8,9,7,12250,107994,13346,94647,22013,20871,142,0,134,2,1,1,5,657,3702
456168269,8590496,1,0,0,0,3,15,3,9743,40335,27275,10835,14541,19263,36,2,110,23,0,1,0,0,1709
456168269,5130610,0,0,0,0,3,6,9,9444,106168,33317,63100,20517,36025,49,40,552,9,0,1,0,0,1599
456168269,5025197,0,0,0,0,8,2,6,10323,88450,64644,23290,19413,20513,135,6,44,1,0,2,3,0,3606
456168269,3390790,0,0,0,0,0,4,6,8899,123748,1963,121784,12230,18371,182,1,46,7,0,0,0,706,855
456168269,1713100,0,0,0,0,1,0,4,6792,40517,5445,34995,3649,10613,93,0,325,3,1,1,0,348,38
456168269,512667,0,0,0,0,2,6,10,7897,41259,32414,8515,13478,23944,53,0,152,14,0,1,0,0,597
456161795,4132240,1,1,0,0,3,21,5,11896,42839,26299,16540,12919,22964,27,3,135,17,0,1,2,0,884
456161795,9860234,1,0,0,0,6,6,2,13104,179010,159517,18591,26672,14739,228,0,122,9,2,2,6,0,1410
456161795,9805633,1,0,1,0,14,11,4,16205,210590,16064,194525,26946,14484,203,3,24,5,4,3,4,1430,1524
456161795,1157532,1,0,0,0,6,14,5,13611,145253,22449,121816,17236,38382,123,15,224,4,3,1,3,1137,2432
456161795,2959963,1,0,0,0,15,10,6,13496,90867,27673,57081,25364,25476,47,29,872,17,0,2,5,0,850
456161795,3637687,0,0,0,0,5,2,10,9766,110689,15807,94882,17554,26690,125,11,1084,3,0,1,2,738,544
456161795,9585950,0,0,0,0,0,9,11,7147,28228,11475,11366,6238,29080,41,1,1332,12,0,0,0,0,3797
456161795,9675659,0,0,0,0,5,8,9,10108,101408,16128,81040,12464,31350,81,28,3856,8,0,1,2,686,1718
456161795,2809345,0,0,0,0,8,1,9,11223,97197,7989,89207,16980,20436,152,0,368,5,1,1,3,717,504
456161795,3153715,0,0,0,0,4,3,5,9613,146138,128852,17172,22214,21882,187,1,960,5,0,2,3,0,4273
456189682,4682182,1,0,0,0,5,3,3,8118,81160,2499,78660,8518,8390,140,0,35,2,3,1,3,563,0
456189682,4340736,1,0,0,0,10,3,0,8916,80879,66097,13710,11869,7242,137,4,1216,5,0,1,10,0,416
456189682,2578085,1,1,0,0,5,2,0,7122,65287,1681,63218,6892,13464,110,2,145,2,1,1,5,0,609
456189682,1629666,1,0,0,0,4,2,0,5987,29185,6618,20280,3359,7306,4,24,170,4,0,1,4,0,2162
456189682,2833661,1,0,0,0,2,8,1,6586,13757,8071,5685,5356,5055,9,0,17,6,2,1,2,0,2665
456189682,9125098,0,0,0,0,0,0,7,3766,23592,7150,16067,3389,9888,52,0,0,3,0,0,0,0,100
456189682,9643568,0,0,0,0,0,0,8,3910,39440,11309,20043,3966,19816,5,32,241,2,0,0,0,0,6140
456189682,4339485,0,0,0,0,1,0,5,5502,55978,47174,8519,6761,9068,120,0,146,7,0,1,0,0,297
456189682,4890388,0,0,0,0,0,1,3,3412,4543,2444,2099,1697,5261,11,0,29,14,0,0,0,0,315
456189682,3808256,0,0,0,0,2,0,3,4657,27150,9257,17893,2839,6108,55,0,0,0,0,1,2,257,187
456157069,2622810,0,0,0,0,3,3,10,7952,86019,79122,6709,11361,18895,124,4,0,5,0,1,0,0,0
456157069,1978992,0,0,0,0,3,3,7,9219,100338,9964,90020,15697,17860,157,4,177,3,0,1,0,537,509
456157069,5093259,0,0,0,0,1,1,6,6748,44101,6980,37121,3401,18532,99,0,8,3,0,1,0,593,103
456157069,2817539,0,0,0,0,1,5,6,7153,67985,7126,51702,7761,17009,48,28,95,3,0,1,0,0,453
456157069,7020507,0,0,0,0,1,5,10,6007,15746,10188,5557,7236,18345,10,0,107,19,0,1,0,0,21
456157069,1475410,1,0,0,0,13,4,4,12200,105337,84997,19627,19122,11739,156,6,265,10,1,4,7,0,372
456157069,4746017,1,0,0,0,4,19,4,11341,97007,71465,14511,10981,20168,6,59,223,4,0,1,2,0,1361
456157069,8781292,1,0,0,0,7,15,0,10895,23797,16377,7420,9974,9760,18,0,516,10,0,1,7,0,805
456157069,2570651,1,1,0,0,11,11,3,15575,203547,5730,197511,21521,18299,235,11,168,9,3,2,5,910,3277
456157069,539000,1,0,1,0,4,10,0,11581,101695,55526,44333,15677,9162,162,7,1473,6,4,1,4,0,588
456174756,5001346,0,0,0,0,0,0,7,4313,53585,12198,35342,3483,14682,14,39,377,4,0,0,0,0,292
456174756,8112587,0,0,0,0,1,1,5,4851,33228,3180,30048,9450,11413,88,0,179,5,0,1,0,201,743
456174756,2375742,0,0,0,0,0,0,4,3137,12815,2883,8593,4319,10774,25,0,121,5,0,0,0,0,1435
456174756,8263422,0,0,0,0,3,0,6,5158,42301,35540,6504,5894,8811,72,0,119,2,0,1,2,0,194
456174756,6400427,0,0,0,0,0,0,2,4184,27569,0,25204,3339,6777,77,0,6,5,0,0,0,84,502
456174756,4730047,1,0,0,0,4,3,0,7502,90204,3772,86431,11774,5829,139,5,32,2,0,2,4,563,0
456174756,1857453,1,0,0,0,5,0,1,7408,68533,1168,67126,8006,10574,131,0,0,5,1,2,3,551,597
456174756,3849724,1,0,1,0,11,0,1,7990,60694,22838,36869,11468,8743,88,2,700,3,2,2,7,0,0
456174756,1715413,1,1,0,0,3,7,2,7713,78075,17629,53107,7547,16765,22,48,522,4,1,2,2,0,2794
456174756,7201164,1,0,0,0,1,6,0,4907,8594,3054,3145,2008,6297,15,0,167,7,0,1,0,0,1716
456162328,4195427,1,0,0,0,18,15,10,16382,158120,5791,150165,36350,32318,133,6,352,7,1,2,6,846,1152
456162328,4969060,1,1,0,0,16,5,12,15967,143056,0,142060,36217,28027,160,7,732,10,2,2,4,811,0
456162328,4240985,1,0,0,0,11,28,11,15814,110528,26731,75568,30901,36689,49,33,1034,28,1,1,4,0,3994
456162328,3343087,1,0,0,0,3,31,6,13616,44803,34365,10169,19221,18779,28,0,237,31,1,1,0,0,3816
456162328,3611366,1,0,0,0,3,15,6,12060,102720,4381,98338,15481,14114,114,5,47,3,4,2,2,1010,480
456162328,2201194,0,0,0,0,11,8,12,13271,115289,49154,64648,20082,32241,125,11,402,6,2,2,4,0,418
456162328,4472618,0,0,0,0,10,17,11,13631,84178,54531,28218,20699,33805,94,9,345,9,0,1,3,0,1795
456162328,4180802,0,0,0,1,5,23,9,13305,78499,53709,24344,21824,40675,61,0,548,25,0,1,2,0,4906
456162328,3591084,0,0,1,0,13,13,8,16306,195747,19458,176288,30870,22590,220,3,55,9,2,2,5,969,302
456162328,4399884,0,0,0,0,6,10,11,14145,178404,13226,150995,11556,39767,104,63,652,10,1,3,3,556,4493
456171949,3238572,0,0,0,0,7,3,12,8502,55124,46171,7917,14100,20603,77,8,111,6,1,1,2,0,1233
456171949,1512704,0,0,0,0,5,4,8,8819,81813,4917,76895,17597,17315,118,3,0,8,0,2,2,635,493
456171949,643761,0,0,0,0,2,2,6,7597,69243,44207,24099,9336,17820,107,5,247,3,1,1,2,0,2031
456171949,9104950,0,0,0,0,0,6,5,5980,14620,10036,4584,3642,12357,18,0,113,14,0,0,0,0,1297
456171949,781348,0,0,0,0,1,3,11,7333,89993,73905,9190,11640,27438,33,45,288,6,0,1,0,0,10467
456171949,2463800,1,0,0,0,6,9,2,10357,119757,7400,111590,15007,10860,162,3,193,6,0,1,5,1020,585
456171949,8272302,1,0,0,0,3,20,5,9583,78162,10789,60051,9336,22056,9,45,653,7,0,1,2,281,1841
456171949,4400183,1,0,0,1,8,3,0,11174,133805,119704,14100,15589,12979,195,6,555,13,2,1,8,0,9452
456171949,7292136,1,0,1,0,3,16,3,8424,23434,12720,10714,7501,13584,18,0,159,5,1,1,2,345,18931
456171949,6833030,1,1,0,1,22,7,5,13672,84394,62691,20001,31827,18185,134,5,83,10,1,2,14,0,1137
456186056,3140658,1,0,0,0,4,8,1,13636,195809,20241,156715,8078,31832,73,99,1009,1,1,1,3,0,10867
456186056,418665,1,0,0,1,0,20,3,10696,25445,10805,12162,9587,21197,26,0,93,45,0,0,0,259,1675
456186056,3915767,1,0,0,0,5,9,4,12739,154426,132435,21132,32272,13908,180,9,41,8,1,1,2,0,1293
456186056,4706276,1,0,1,0,11,7,1,15160,183228,7158,174849,30393,12458,124,23,206,10,2,2,6,1447,1020
456186056,983623,1,0,0,0,6,5,4,14462,219787,31456,188095,16005,28388,250,9,83,10,2,2,3,1030,6146
456186056,425058,0,0,0,0,2,9,5,12337,209426,0,209426,17407,22444,232,39,0,4,0,1,2,655,2840
456186056,454372,0,0,0,0,1,7,9,7048,10214,8235,1979,6182,20200,5,0,88,20,0,1,0,0,1531
456186056,3253259,0,0,0,0,3,8,5,10764,128417,113813,13344,14141,24479,180,3,415,15,1,1,0,0,1744
456186056,3236076,0,1,0,0,5,8,3,11017,124847,33323,78800,14027,25724,71,50,743,22,0,1,5,0,1725
456186056,584180,0,0,0,0,2,7,4,9677,111701,12173,99528,16160,28799,159,3,1007,9,0,1,2,344,1625
456188076,1510507,1,0,0,0,7,13,9,13053,84037,58937,24246,23459,32940,88,12,63,9,1,1,3,0,3133
456188076,4496768,1,1,1,0,26,7,10,22903,334784,68792,263750,56919,41886,287,30,249,11,4,3,5,1267,1268
456188076,533438,1,0,0,0,8,5,7,14071,166703,11951,154751,20505,28697,181,3,70,7,1,2,3,1613,2734
456188076,4061934,1,0,0,0,2,20,8,11965,10934,5993,4941,4194,14720,5,0,148,22,0,1,0,234,31865
456188076,3588245,1,0,0,1,5,28,10,15232,112016,17625,83972,16505,38281,46,44,677,10,3,1,2,0,3414
456188076,1166144,0,0,0,0,0,26,7,10681,17045,11453,5592,5830,27591,14,0,200,36,0,0,0,0,5383
456188076,2972665,0,0,0,0,18,11,10,17151,192277,73206,111652,41441,34206,200,19,213,14,3,2,4,952,1144
456188076,448805,0,0,0,0,3,17,14,10753,86043,3910,76969,15181,34402,39,41,342,8,0,1,0,0,268
456188076,5275240,0,0,0,0,12,13,5,13580,155765,142400,12694,40532,14696,140,13,270,9,0,2,8,0,823
456188076,3950860,0,0,0,0,11,7,12,13419,135101,0,134477,23367,30560,170,11,76,9,0,3,8,0,1567
456162480,4310732,0,0,0,0,4,2,3,6708,74298,67235,6377,13353,11819,99,1,0,7,0,2,2,0,0
456162480,4436439,0,0,0,0,1,0,1,3776,8649,0,8539,1903,2887,19,0,0,0,0,1,0,223,588
456162480,6992664,0,0,0,0,1,1,10,4581,16655,11495,5160,5644,18683,10,1,53,5,0,1,0,0,1144
456162480,9320553,0,0,0,0,1,1,4,5166,31303,0,28767,5995,10825,76,0,192,1,0,1,0,0,126
456162480,9611521,0,0,0,0,1,4,7,5600,50152,10603,33620,4011,18229,19,31,178,5,0,1,0,0,1367
456162480,5525439,1,0,1,0,5,3,5,8414,72054,26200,45854,9599,17535,110,0,502,2,2,1,2,0,305
456162480,551011,1,0,0,0,6,6,1,8992,85804,45808,23893,6747,15967,33,44,544,7,0,1,4,0,1929
456162480,4682508,1,1,0,0,5,3,1,7468,47045,22757,23570,8672,6397,78,0,151,5,1,1,4,0,40
456162480,9632788,1,0,0,0,1,13,1,8036,24353,13324,11029,8454,7560,25,0,167,9,1,1,0,0,7110
456162480,1642340,1,0,0,0,8,7,1,10182,110662,1629,108618,17251,10895,147,7,173,7,3,1,8,919,952
456168739,1122659,0,0,0,0,10,10,8,13517,170484,28962,131205,25451,51125,134,52,1030,5,0,1,9,0,11883
456168739,5589262,0,0,0,0,4,10,11,9400,38519,34668,3850,11004,23073,29,0,171,5,0,1,2,0,1785
456168739,3418657,0,0,0,0,14,6,14,14817,202543,34178,168265,32553,37272,223,1,320,9,2,2,4,1054,1665
456168739,3581880,0,1,0,0,4,6,14,9108,83168,67,70331,14763,30015,110,9,47,3,0,2,2,352,854
456168739,1383956,0,0,0,0,0,0,0,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456168739,1414553,1,0,0,0,7,11,7,12771,130225,112494,17044,24353,16800,175,4,130,6,0,1,3,0,940
456168739,406570,1,0,1,0,17,16,10,17798,198530,24788,173741,40768,26279,196,4,65,7,6,2,4,684,468
456168739,3740926,1,0,0,1,7,9,8,12347,109946,29510,71089,15771,25561,36,61,710,1,1,1,2,532,684
456168739,2545680,1,0,0,1,4,23,4,12505,26345,16560,9784,11728,16050,18,0,45,14,0,1,2,0,9868
456168739,4759362,1,0,0,0,11,14,3,16343,170291,114228,54938,29520,19435,231,5,3083,4,1,2,8,0,120
456186487,922131,1,0,0,0,8,9,6,10948,109008,24218,72003,12108,22113,41,59,647,11,0,2,2,0,1317
456186487,1864882,1,0,1,0,5,13,3,11512,117493,3758,113260,13057,9808,149,7,132,4,2,1,5,559,1750
456186487,1931627,1,0,0,0,8,9,6,10659,76960,1300,68758,14148,21045,135,0,29,5,3,1,3,333,6058
456186487,1140369,1,0,0,0,12,11,3,12244,102347,87907,14336,23279,12994,147,2,96,8,2,3,10,0,878
456186487,501230,1,0,0,1,2,10,2,8652,35558,25892,9665,5257,9801,30,1,54,19,1,1,2,0,120
456186487,4902081,0,0,0,0,5,6,6,8801,68114,14831,52773,11031,12611,125,0,252,4,0,1,2,0,1995
456186487,3198919,0,0,0,0,1,6,5,5375,11486,6213,5272,2903,12281,11,0,55,9,0,1,0,0,384
456186487,3338646,0,0,0,0,4,5,8,8336,90107,7160,82298,15824,19160,131,3,154,4,1,1,2,0,670
456186487,9332665,0,0,0,0,6,4,9,7456,42534,517,41916,9296,15712,56,0,49,4,1,1,2,694,619
456186487,5012277,0,1,0,0,4,10,7,8680,79566,66685,7637,12310,28087,17,54,274,11,0,1,2,0,11635
456164085,4961334,1,0,0,0,2,27,11,14672,74236,59032,15203,15404,26993,30,0,1715,13,0,2,2,542,41365
456164085,2464484,1,0,0,0,5,10,8,16303,222647,17491,204876,24039,20182,227,9,539,3,2,3,3,931,1869
456164085,6891849,1,0,0,1,17,17,10,20604,219782,46644,161351,54699,41342,133,36,1082,11,1,5,5,1582,2292
456164085,5243935,1,0,0,0,11,18,7,19812,266941,152148,114793,55776,63243,270,1,1887,13,2,1,4,0,2120
456164085,4251221,1,1,1,0,21,13,8,18754,179957,147673,30727,51371,42338,134,9,103,4,2,2,9,0,4665
456164085,3678944,0,0,0,0,13,13,18,17280,191195,100381,89229,41364,52863,149,18,1149,5,1,1,3,0,0
456164085,3555316,0,0,0,0,12,8,10,16244,177779,22080,141499,24640,43032,96,32,344,8,1,2,3,1000,4043
456164085,3987666,0,0,0,0,10,12,13,17260,221408,74376,137331,29741,41113,232,12,9,7,2,2,3,1051,748
456164085,5541694,0,0,0,0,8,17,8,19438,303213,18960,274732,45608,81250,275,17,1290,9,2,1,4,0,20203
456164085,667740,0,0,0,0,1,18,7,14210,119775,60858,58917,18693,48712,92,0,1044,11,1,1,0,0,6720
456162803,1984810,0,0,0,0,0,0,3,6161,69835,33754,14106,7945,8114,146,1,5,8,0,0,0,0,832
456162803,479722,0,0,1,0,3,1,3,6471,45087,983,44103,5018,6733,86,2,21,4,1,2,2,367,847
456162803,862548,0,0,0,0,1,1,8,5638,43505,19541,23964,9174,15372,85,0,365,7,1,1,0,0,208
456162803,5500472,0,0,0,0,1,0,4,6127,78743,13402,56387,3010,17642,19,55,505,6,0,1,0,382,3662
456162803,3214528,0,0,0,0,1,3,7,5312,17787,14063,3723,8300,9875,25,0,15,5,0,1,0,0,1785
456162803,1180450,1,0,0,0,2,13,2,6731,16851,9324,4762,6099,12919,22,1,739,14,0,1,2,0,1926
456162803,3333372,1,0,0,0,5,6,2,8753,85199,6580,78619,7594,11144,142,7,146,6,0,1,3,0,0
456162803,853014,1,0,0,0,9,2,0,9545,87895,68668,19030,12064,9149,158,6,54,9,0,2,9,0,447
456162803,1084208,1,1,0,0,7,6,1,9491,89862,4564,85297,10458,9941,153,3,22,5,2,1,4,651,1075
456162803,3936943,1,0,0,0,2,8,1,8291,89905,12486,69378,5096,13947,25,55,338,6,1,1,2,784,604
456166846,2081744,1,0,0,1,17,10,4,15681,170690,785,169466,28524,17338,216,6,186,2,2,2,10,820,1957
